date,block,Raw_Frequency,MP_Schedule,MP_Drawal,MP_Demand,CZ_Total_Schedule,CZ_Demand,EZ_Total_Schedule,EZ_Demand,WZ_Total_Schedule,WZ_Demand,ATPS_Gen,SGTP_Gen,SGTS_Gen,SINGHAJI_Gen,Total_Thermal_Gen_Ex_Auxillary,Total_Hydel,Thermal_Hydel_Gen,UI_Rate,Total_IPP_Gen,Solar,Wind,CZ_Demand_Avg,EZ_Demand_Avg,WZ_Demand_Avg,MP_Demand_Avg,ISP_Hydro,OSP_Hydro,date_int
20251104,70,49.977579,6225.87,6880.03,8813.29,1903.89,2719.85,1791.98,2454.77,2544.34,3533.81,203.47,1268.73,9.42,380.42,2175.21,763.91,2286.76,3.966888,360,66.78,72.29,2719.85,2454.77,3533.81,8813.29,0.472875,268.72,20251104
20251104,71,49.989803,6342.6,6760.71,8706.13,1965.45,2807.78,1789.61,2451.52,2495.38,3465.81,211.69,1275.35,1.01,418.3,1809.26,756.21,2375.23,4.109078,342.85,78.68,75.41,2807.78,2451.52,3465.81,8706.13,0.67283,323.61,20251104
20251104,72,50.029818,6116.01,6390.31,8653.68,1932.87,2761.24,1769.97,2424.61,2472.92,3434.61,219.54,1264.99,4.97,391.84,1816.97,787.32,2356.61,3.810384,369.31,62.46,43.67,2761.24,2424.61,3434.61,8653.68,0.622809,339.33,20251104
20251104,73,49.920847,5918.56,6484.29,8572.42,1886.65,2695.22,1730.35,2370.34,2456.94,3412.42,206.85,1238.51,0.05,418.73,1860.31,735.19,2613.4,2.908023,398.47,46.17,113.35,2695.22,2370.34,3412.42,8572.42,0.634253,300.57,20251104
20251104,74,49.891352,6007.94,6310.32,8566.37,1938.29,2768.98,1743.97,2389,2493.47,3463.15,205.33,1238.91,0.14,399.01,1911.42,828.11,2274.47,3.863386,338.72,20.69,86.46,2768.98,2389,3463.15,8566.37,0.474682,284.03,20251104
20251104,75,49.97855,5858.44,6059.49,8548.18,1879.14,2684.48,1715.87,2350.51,2520.02,3500.03,208.66,1235.65,4.95,414.63,1712.13,843.51,2381.39,3.198818,339.05,0,81.77,2684.48,2350.51,3500.03,8548.18,0.572907,322.85,20251104
20251104,76,49.985801,6441.87,5489.41,8416.09,1846.54,2637.92,1675.64,2295.4,2460.71,3417.65,210.31,1263.57,8.53,401.58,2048.73,800.18,2772.88,3.200436,368.92,0,77.84,2637.92,2295.4,3417.65,8416.09,0.674509,345.53,20251104
20251104,77,49.857774,5840.16,6376.78,8412.58,1891.15,2701.64,1763.04,2415.13,2419.46,3360.36,203.02,1285.37,8.4,371.13,1724.52,820.34,2866.73,3.247783,370.96,0,105.34,2701.64,2415.13,3360.36,8412.58,0.691473,291.44,20251104
20251104,78,50.04024,5831.02,5745.48,8292.16,1869.34,2670.48,1728.44,2367.73,2407.73,3344.07,223.84,1254.21,4.52,371.18,2065.29,886.63,2136.63,3.470665,385.26,0,78.4,2670.48,2367.73,3344.07,8292.16,0.472571,287.84,20251104
20251104,79,49.897979,6150.36,5268.92,8243.22,1802.61,2575.16,1716.71,2351.66,2359.42,3276.97,215.34,1260.66,1.34,382.88,2254.63,873.5,2026.49,3.739698,386.87,0,74.74,2575.16,2351.66,3276.97,8243.22,0.475469,321.57,20251104
20251104,80,49.928321,5497.77,5709.94,7982.62,1763.95,2519.93,1680.06,2301.45,2264.23,3144.77,222.03,1237.4,1.68,416.17,2092.27,767.03,2510.67,3.813807,338.49,0,34.74,2519.93,2301.45,3144.77,7982.62,0.644127,251.5,20251104
20251104,81,49.866313,6194.33,4874.41,8007.96,1790.5,2557.86,1639.26,2245.56,2340.69,3250.96,223.08,1282.38,1.27,395.97,2189.1,754.21,2398.08,4.131823,384.32,0,83.13,2557.86,2245.56,3250.96,8007.96,0.495708,346.56,20251104
20251104,82,49.92563,5139.44,6595.09,8206.66,1858.81,2655.45,1692.67,2318.72,2331.07,3237.6,213.31,1259.64,2.66,373,2185.92,748.78,2283.63,3.418735,350.12,0,59.39,2655.45,2318.72,3237.6,8206.66,0.530418,299.63,20251104
20251104,83,50.017998,4891.01,6237.8,7966.76,1759.85,2514.07,1637.13,2242.65,2302.33,3197.68,216.95,1261.6,9.98,372.6,1981.34,769.1,1964.34,3.174315,365.12,0,106.58,2514.07,2242.65,3197.68,7966.76,0.496827,282.83,20251104
20251104,84,49.879042,5541.45,5887.95,7861.87,1769.14,2527.34,1638.89,2245.06,2279.26,3165.64,201.77,1284.9,9.37,375.73,2229.57,811.1,2319.5,3.631649,386,0,28.83,2527.34,2245.06,3165.64,7861.87,0.537778,269.99,20251104
20251104,85,50.025417,5824.5,5014.41,7849.59,1777.01,2538.58,1592.95,2182.13,2263.79,3144.15,226.99,1263.87,7.41,394.19,2025.51,708.35,2894.63,3.778013,345.93,0,113.56,2538.58,2182.13,3144.15,7849.59,0.634044,276.33,20251104
20251104,86,50.044654,4953.55,5053.34,7806.61,1703.08,2432.97,1527.71,2092.75,2239.29,3110.13,209.8,1253.5,5.58,385.16,2208.42,894.19,2035.78,3.800269,377.82,0,20.69,2432.97,2092.75,3110.13,7806.61,0.641842,271.49,20251104
20251104,87,50.037856,5078.79,5915.83,7659.49,1703.06,2432.95,1597.09,2187.79,2167.78,3010.81,219.6,1286.83,6.25,385.5,1738.51,722.26,2089.25,3.166479,355.96,0,108.26,2432.95,2187.79,3010.81,7659.49,0.629173,271.02,20251104
20251104,88,50.045065,5836.36,6269.17,7656.73,1674.32,2391.88,1572.43,2154.01,2171.23,3015.6,221.6,1261.27,5.47,398.21,2299.19,822.29,2279.98,3.057696,392.96,0,67.03,2391.88,2154.01,3015.6,7656.73,0.541362,315.44,20251104
20251104,89,49.985452,5600.63,5635.94,7398.84,1636.72,2338.17,1473.11,2017.96,2152.98,2990.25,226.81,1269.65,0.03,373.22,2142.69,879.68,2608.85,3.289725,385.13,0,86.86,2338.17,2017.96,2990.25,7398.84,0.501172,252.26,20251104
20251104,90,49.969556,5296.95,4915.61,7490.87,1704.29,2434.7,1551.48,2125.32,2164.23,3005.88,204.23,1281.93,0.57,407.96,1941.34,852.96,2665.77,3.180883,383.34,0,118.43,2434.7,2125.32,3005.88,7490.87,0.484255,348.87,20251104
20251104,91,49.85912,5617.26,5429.24,7353.86,1641.34,2344.77,1484.46,2033.5,2130.78,2959.42,212.49,1275.18,7.28,402.4,2181.26,825.98,2838.93,4.013503,380.21,0,52.1,2344.77,2033.5,2959.42,7353.86,0.456011,308.59,20251104
20251104,92,50.018856,5609.68,4599.47,7389.49,1662.41,2374.87,1500.11,2054.94,2080.25,2889.24,228.08,1270.4,4.71,389.17,1913.41,855.36,2749.04,4.012956,332.11,0,44.19,2374.87,2054.94,2889.24,7389.49,0.523722,323.52,20251104
20251104,93,49.873007,4968.16,5163.15,7238.39,1623.87,2319.82,1453.69,1991.35,2147.24,2982.28,220.78,1260.29,0.21,392.49,2297.52,854.41,2712.2,3.157961,384.71,0,47.18,2319.82,1991.35,2982.28,7238.39,0.671146,262.86,20251104
20251104,94,49.949339,5183.6,4508.5,7222.46,1568.87,2241.24,1496.95,2050.62,2082.36,2892.17,205.42,1252.97,3.62,402.64,2041.04,857.98,2420.51,4.031731,388.73,0,15.23,2241.24,2050.62,2892.17,7222.46,0.548221,254,20251104
20251104,95,49.892313,4574.97,5120.32,7139.29,1616.15,2308.78,1440.08,1972.71,1988.15,2761.32,223.45,1253.08,9.45,380.71,2164.94,811.89,2647.79,3.449217,359.23,0,76.25,2308.78,1972.71,2761.32,7139.29,0.564204,312.87,20251104
20251104,96,49.970255,4636.58,4506.66,7037.88,1582.88,2261.26,1450.55,1987.06,1977.87,2747.04,219.2,1244.5,5.42,395.49,2130.21,738.06,2169.84,3.979277,399.37,0,15.42,2261.26,1987.06,2747.04,7037.88,0.482142,291.06,20251104
20251105,1,49.925218,5446.67,5848.85,7158.51,1575.54,2250.77,1468.9,2012.19,2086.03,2897.26,228.49,1242.12,2.8,416.02,2187.6,872.4,2160.87,3.920108,393.92,0,68.27,2250.77,2012.19,2897.26,7158.51,0.625544,326.67,20251105
20251105,2,49.97275,4512.75,4376.25,7162.8,1564.11,2234.45,1439.85,1972.4,2045.3,2840.69,208.17,1278.23,0.21,413.11,2041.64,762.07,2330.83,4.131818,365.81,0,90.85,2234.45,1972.4,2840.69,7162.8,0.536009,330.4,20251105
20251105,3,49.916174,5110.58,5765.49,7176.69,1619.6,2313.72,1452.44,1989.65,2056.54,2856.3,211.84,1283.4,4.17,410.8,2016.16,772.83,2160.04,3.919828,396.21,0,22.92,2313.72,1989.65,2856.3,7176.69,0.487062,302.49,20251105
20251105,4,49.884963,4471.71,5397.08,7322.08,1668.66,2383.8,1545.25,2116.78,2104.06,2922.3,203.17,1291,7.86,406.84,1912.88,875.54,2525.14,3.939073,393.83,0,53.8,2383.8,2116.78,2922.3,7322.08,0.486861,272.38,20251105
20251105,5,50.04126,5021.31,5079.02,7362.45,1598.49,2283.56,1576.9,2160.14,2170.5,3014.58,205.91,1248.98,9.69,377.09,1808.06,714.75,2645.52,3.388029,344.37,0,114.24,2283.56,2160.14,3014.58,7362.45,0.635811,344.56,20251105
20251105,6,49.948651,4895.83,4756.87,7447.01,1681.06,2401.51,1472.63,2017.3,2201.83,3058.1,201.83,1258.62,9.43,398.7,2076.41,708.15,2123.07,3.440191,332.3,0,112.58,2401.51,2017.3,3058.1,7447.01,0.615728,291.63,20251105
20251105,7,50.015825,5283,5307.88,7442.41,1695.46,2422.08,1484.46,2033.51,2215.66,3077.3,217.32,1241.77,1.66,402.49,2274.95,713.06,2644.97,2.935292,351.65,0,90.25,2422.08,2033.51,3077.3,7442.41,0.451016,302.39,20251105
20251105,8,49.920088,4711.13,5395.13,7528.18,1668.61,2383.73,1521.59,2084.37,2173.75,3019.1,203.79,1249.85,5.58,388.02,1791.68,890.97,2538.23,4.199488,395.7,0,102.01,2383.73,2084.37,3019.1,7528.18,0.644602,330.32,20251105
20251105,9,49.946158,5275.46,5579.05,7600.3,1753.76,2505.37,1557.35,2133.35,2180.72,3028.78,219.02,1255.92,9.14,404.65,2002.04,880.21,2332.08,3.595511,365.9,0,108.92,2505.37,2133.35,3028.78,7600.3,0.469539,274.02,20251105
20251105,10,50.027188,5107.85,6029.25,7735.07,1704.73,2435.33,1580.68,2165.31,2245.94,3119.36,206.38,1234.67,0.81,390.07,2218.94,712.15,2767.67,3.937498,372.68,0,46.54,2435.33,2165.31,3119.36,7735.07,0.548157,300.73,20251105
20251105,11,49.886523,5764.05,4821.15,7783.45,1782.54,2546.48,1535.91,2103.99,2286.38,3175.53,210.15,1260.03,2.54,415.87,2132.65,892.48,2042.29,3.392533,395.14,0,67.35,2546.48,2103.99,3175.53,7783.45,0.534013,260.28,20251105
20251105,12,49.977195,5965.15,6327.74,7874.08,1759.71,2513.87,1585.98,2172.58,2254.72,3131.55,215.47,1290.2,3.61,378.08,2153.71,752.11,2479.55,4.115222,349.03,0,58.76,2513.87,2172.58,3131.55,7874.08,0.531191,252.94,20251105
20251105,13,49.872942,5551.26,6076.78,7957.13,1774.77,2535.38,1648.98,2258.87,2232.11,3100.15,205.64,1275,0.26,396.35,1898.34,831.61,2040.76,3.975441,351.05,0,57.3,2535.38,2258.87,3100.15,7957.13,0.624134,346.82,20251105
20251105,14,49.891054,5527.75,5166.12,8145.01,1779.37,2541.96,1670.51,2288.37,2360.22,3278.09,220.5,1276.12,4.91,414.35,2259.67,846.41,2019.47,3.52535,390.66,0,93.38,2541.96,2288.37,3278.09,8145.01,0.683662,312.91,20251105
20251105,15,49.986187,5070.05,5710.98,8033.45,1809.79,2585.42,1664.68,2280.39,2361.1,3279.31,218.68,1293.28,7.48,370.5,1844.92,702.2,2633.03,2.945234,343.94,0,105.42,2585.42,2280.39,3279.31,8033.45,0.659517,269.33,20251105
20251105,16,50.025312,5548.98,5918.31,8093,1840.2,2628.86,1579.87,2164.21,2287.23,3176.71,213.54,1232.99,9.49,382.85,2139.07,876.49,1953.46,3.886865,361.29,0,113.95,2628.86,2164.21,3176.71,8093,0.635045,340.05,20251105
20251105,17,50.038959,6278.51,6568.45,8271.73,1879.58,2685.12,1720.96,2357.48,2388.58,3317.47,225.56,1254.01,0.34,412.6,2151.77,879.77,2307.96,3.657791,336.54,0,69.11,2685.12,2357.48,3317.47,8271.73,0.620479,275.45,20251105
20251105,18,49.853307,5026.34,6079.31,8189.66,1827.71,2611.02,1631,2234.24,2276.13,3161.29,216.74,1268.2,1.57,374.12,1993.64,759.58,2771.88,3.54614,339.32,0,118.33,2611.02,2234.24,3161.29,8189.66,0.650009,328.5,20251105
20251105,19,49.870947,6513.57,5056.73,8426.43,1904.44,2720.63,1761.67,2413.25,2455.11,3409.87,210.22,1235.32,0.36,386,2214.81,703.13,1936.81,4.121536,367.72,0,71.16,2720.63,2413.25,3409.87,8426.43,0.616105,279.74,20251105
20251105,20,50.024636,5603.59,5170.65,8378.14,1899.91,2714.16,1727.63,2366.61,2412.94,3351.3,220.06,1272.35,9.93,384.84,2286.38,852.36,2414.92,3.776542,395.37,0,49.41,2714.16,2366.61,3351.3,8378.14,0.612343,265.22,20251105
20251105,21,49.920206,5371.5,5627.11,8439.46,1932.87,2761.24,1784.66,2444.74,2389.59,3318.88,204.93,1278.89,1.91,415.53,1943.12,767.41,2256.66,4.105954,387.92,56.37,107.63,2761.24,2444.74,3318.88,8439.46,0.631691,299.82,20251105
20251105,22,49.907673,6019.72,5339.05,8651.3,2009.18,2870.26,1731.8,2372.33,2479.95,3444.37,228.15,1270.29,5.42,413.55,1942.66,782.56,2566.67,3.104054,343.04,22.97,99.08,2870.26,2372.33,3444.37,8651.3,0.56976,328.82,20251105
20251105,23,49.876065,5519.72,5265.96,8430.13,1919.64,2742.34,1762.77,2414.76,2408.21,3344.73,220.62,1233.74,5.84,383.09,1813.95,727.45,2839.06,3.667195,339.19,72.38,110.4,2742.34,2414.76,3344.73,8430.13,0.555047,343.44,20251105
20251105,24,49.889204,6296.81,6437.11,8600.43,2007.14,2867.34,1718.45,2354.04,2494.71,3464.87,226.79,1254.38,7.47,378.27,1975.08,885.39,2470.1,3.794417,334.69,57.29,68.66,2867.34,2354.04,3464.87,8600.43,0.562689,325.82,20251105
20251105,25,49.978229,6255.78,6815.83,8718.59,1948.48,2783.54,1829.05,2505.55,2530.43,3514.48,209.89,1264.51,2.69,391.91,2072.75,869.63,2497.47,3.092658,353.07,37.79,86.65,2783.54,2505.55,3514.48,8718.59,0.535041,312.47,20251105
20251105,26,49.880181,6381.19,6701.33,8735.94,2031.71,2902.45,1797.53,2462.37,2500.39,3472.76,221.77,1233.28,2.94,392.18,2188.76,714.02,2493.21,3.583905,374.93,64.05,58.42,2902.45,2462.37,3472.76,8735.94,0.543582,287.92,20251105
20251105,27,49.990302,6415.9,6889.5,8643.29,1922.77,2746.82,1758.47,2408.86,2509.07,3484.82,211.1,1277.77,4.45,402.67,1870.7,877.64,2508.78,3.723114,399.32,67.12,30.03,2746.82,2408.86,3484.82,8643.29,0.522193,301.51,20251105
20251105,28,50.029914,6396.78,6785.57,8886.3,1949.26,2784.65,1813.31,2483.99,2567.13,3565.46,216.44,1295.26,4.4,392.31,2141.57,711.64,2511.41,2.947213,355.19,89.4,16.19,2784.65,2483.99,3565.46,8886.3,0.604887,323.45,20251105
20251105,29,50.000637,6376.9,6532.98,8776.98,1959.85,2799.78,1798.12,2463.18,2460.63,3417.54,201.09,1257.53,9.46,400.36,2122.65,816.02,2574.21,3.492117,398.94,86.62,36.09,2799.78,2463.18,3417.54,8776.98,0.452692,317.01,20251105
20251105,30,49.863962,6369.53,6624.82,8980.21,2012.07,2874.38,1792.02,2454.82,2584.35,3589.38,208.58,1256.23,0.1,375.24,1954.99,864.61,2428.79,4.056831,338.31,79.16,25.13,2874.38,2454.82,3589.38,8980.21,0.515691,278.19,20251105
20251105,31,50.018677,6031.87,5701.07,8983.06,2041.97,2917.1,1833.16,2511.18,2555.55,3549.38,214.09,1267.94,9.58,380.63,1931.42,786.68,2455.03,3.646069,368.91,82.78,82.16,2917.1,2511.18,3549.38,8983.06,0.515975,251.4,20251105
20251105,32,49.924187,6225.97,7121.24,8990.49,1963.94,2805.63,1829.43,2506.07,2630.26,3653.14,225.5,1251.99,5.66,412.71,2027.67,831.64,2664.99,4.029287,340.88,27.45,65.23,2805.63,2506.07,3653.14,8990.49,0.596584,340.58,20251105
20251105,33,50.003092,6736.63,7304.36,9020.15,2034.21,2906.02,1847.91,2531.38,2623.34,3643.53,227.74,1275.62,3.66,377.09,1867.72,853.39,2788.84,3.738265,378.56,19.53,77.55,2906.02,2531.38,3643.53,9020.15,0.649482,287.38,20251105
20251105,34,49.946238,7045.8,7149.91,9047.65,2079.83,2971.19,1881.41,2577.28,2624.1,3644.59,210.59,1236.65,3.81,379.02,2111.4,853.45,2863.2,3.856418,348.44,20.08,54.13,2971.19,2577.28,3644.59,9047.65,0.563864,261.09,20251105
20251105,35,50.024473,6713.71,6021.51,9056.5,2027.71,2896.73,1831.87,2509.41,2578.45,3581.18,226.47,1290.01,2.86,386.73,1890.44,735.78,1969.74,4.164399,380.19,76.83,45.2,2896.73,2509.41,3581.18,9056.5,0.525357,344.61,20251105
20251105,36,49.853815,5935.65,5740.14,9148.07,2048.73,2926.76,1870.89,2562.86,2606.44,3620.06,217.01,1232.12,0.83,392.17,2029.01,813.68,2524.98,4.000936,330.41,16.24,60.88,2926.76,2562.86,3620.06,9148.07,0.668035,264.17,20251105
20251105,37,49.913586,5664.63,6960.58,9086.31,2086.88,2981.25,1857.73,2544.83,2637.98,3663.86,209.1,1299.81,9.79,392.63,1705.61,869.14,2695.73,3.661495,336.61,27.69,16.19,2981.25,2544.83,3663.86,9086.31,0.570129,266.41,20251105
20251105,38,50.036337,6069.46,6580.76,9137.28,2103.74,3005.34,1833.26,2511.32,2637.67,3663.43,220.45,1298.15,3.58,393.71,2057.25,703.31,2710.93,2.947816,337.05,64.04,81.9,3005.34,2511.32,3663.43,9137.28,0.484943,287.36,20251105
20251105,39,50.025111,7135.34,6040.52,9299.13,2100.14,3000.2,1896.74,2598.28,2628.93,3651.29,213.17,1239.96,3.33,395.48,1708.84,777.3,2423.99,3.560997,359.12,65.42,93.19,3000.2,2598.28,3651.29,9299.13,0.537085,301.7,20251105
20251105,40,49.929836,6585.33,6947.35,9277.54,2013.5,2876.43,1857.08,2543.95,2709.5,3763.19,210.25,1265.81,7.82,400.7,2026.4,861.09,2236.94,3.777752,344.73,20.84,17.07,2876.43,2543.95,3763.19,9277.54,0.603565,322.56,20251105
20251105,41,49.91654,5756.92,6883.59,9137.63,2019.41,2884.87,1845.13,2527.58,2668.98,3706.92,222.87,1294.53,2.03,377.73,1712.81,757.69,1970.37,3.23151,384.72,11.97,46.97,2884.87,2527.58,3706.92,9137.63,0.619615,268.79,20251105
20251105,42,49.950155,5931.35,5707.62,9306.41,2101.63,3002.33,1858.16,2545.42,2684.51,3728.48,200.31,1241.88,8.91,409.38,2039.41,760.31,2313.89,3.795718,389.2,87.58,31.32,3002.33,2545.42,3728.48,9306.41,0.618636,298.81,20251105
20251105,43,49.951064,6641.93,6142.31,9201.32,2123.29,3033.27,1871.02,2563.04,2653.69,3685.68,212.15,1275.6,6.68,382.87,2106.24,855.37,2387.01,3.649934,399.95,64.27,37.66,3033.27,2563.04,3685.68,9201.32,0.573153,320.95,20251105
20251105,44,49.965769,6899.23,6042.88,9400.43,2151.2,3073.15,1880.54,2576.08,2703.37,3754.68,229.81,1289.17,8.07,384.67,1821.12,702.9,2311.89,3.144055,356.67,87.58,88.8,3073.15,2576.08,3754.68,9400.43,0.4879,343.45,20251105
20251105,45,49.881229,6332.21,6653.51,9359.59,2059.4,2942,1924.99,2636.97,2705.56,3757.72,211.02,1282.69,1.76,418.28,1843.42,816.52,2870.69,3.942125,368.19,60.6,23.79,2942,2636.97,3757.72,9359.59,0.485761,269.27,20251105
20251105,46,50.028897,6859.26,7155.26,9342.56,2072.66,2960.95,1942.91,2661.52,2750.68,3820.39,228.07,1288.44,3.56,371.62,1825.27,752.65,2645.88,3.403661,337.57,20,103.92,2960.95,2661.52,3820.39,9342.56,0.498603,261.61,20251105
20251105,47,49.954531,6366.26,6492.75,9239.8,2090.84,2986.92,1902.15,2605.69,2674.28,3714.28,204.89,1234.99,9.55,382.34,1703.93,717.53,2044.93,4.112123,386.17,14.84,32.9,2986.92,2605.69,3714.28,9239.8,0.537189,315.24,20251105
20251105,48,50.01701,6627.35,6500.14,9305.14,2053.11,2933.01,1871.43,2563.6,2665.47,3702.04,212.58,1275.54,3.37,374.79,2119.06,870.03,2821.73,3.012152,361.78,79.31,63.48,2933.01,2563.6,3702.04,9305.14,0.614651,338.21,20251105
20251105,49,50.020329,6857.56,6535.72,9300.11,2058.23,2940.33,1895.99,2597.25,2693.33,3740.73,204.66,1254.3,0.36,404.9,2218.27,818.31,2675.89,3.571475,388.96,89.51,114.82,2940.33,2597.25,3740.73,9300.11,0.457792,290.39,20251105
20251105,50,49.944255,6868.69,5525.01,9193.99,2090.69,2986.7,1865.56,2555.56,2681.27,3723.98,212.33,1230.93,2.6,375.95,2144.25,797.01,2326.24,3.533654,366.05,65.91,38.4,2986.7,2555.56,3723.98,9193.99,0.626402,316.85,20251105
20251105,51,49.911169,6474.37,6143.62,9276.07,2154.96,3078.52,1851.24,2535.94,2705.41,3757.51,215.79,1276.12,2.86,417.71,2029.99,778.24,2141.38,3.925252,345.46,52.54,34.19,3078.52,2535.94,3757.51,9276.07,0.474242,344.4,20251105
20251105,52,50.003674,6621.49,7403.04,9264.73,2092.34,2989.05,1949.88,2671.07,2668.31,3705.98,221.35,1294.13,7.36,417.59,2119.58,807.52,2807.58,2.960465,369.99,30.69,103.09,2989.05,2671.07,3705.98,9264.73,0.515341,322.11,20251105
20251105,53,49.922762,6662.03,6828.98,9284.38,2093.06,2990.09,1901.51,2604.81,2692.63,3739.76,202.79,1250.03,8.13,378.34,1989.63,886.4,2640.14,3.268703,387.89,78.92,37.08,2990.09,2604.81,3739.76,9284.38,0.699635,334.36,20251105
20251105,54,49.991611,6852.61,5807.32,9184.3,2023.9,2891.29,1893.04,2593.2,2619.88,3638.72,201.38,1238.03,9.93,417.99,1941.93,762.36,2526.46,2.956498,358.11,36.22,54.18,2891.29,2593.2,3638.72,9184.3,0.611415,272.78,20251105
20251105,55,50.025086,6170.01,7354.8,9160.13,2082.52,2975.03,1808.15,2476.92,2645.94,3674.91,220.33,1230.28,1.11,403.83,2258.41,769.98,2174.05,3.169153,350.65,15.2,35.56,2975.03,2476.92,3674.91,9160.13,0.513929,258.69,20251105
20251105,56,49.867538,6124.56,6393.83,9163.03,2039.89,2914.13,1835.62,2514.55,2625.72,3646.83,216.8,1267.97,6.62,392.3,1774.23,761.02,2611.61,3.92732,390.25,41.47,104.25,2914.13,2514.55,3646.83,9163.03,0.696399,321.07,20251105
20251105,57,49.876717,7074.71,5707.02,9150.83,2023.05,2890.07,1837.67,2517.35,2687.9,3733.19,215.94,1263.64,9.01,411.15,2197.02,894.54,2517.23,3.386098,334.96,39.81,95.12,2890.07,2517.35,3733.19,9150.83,0.589885,261.82,20251105
20251105,58,49.868128,6193.67,7414.4,9151.15,2010.53,2872.18,1875.71,2569.46,2604.83,3617.82,206.93,1270.05,8.84,389.72,2296.94,760.78,2631.37,3.319793,338.37,75.45,46.52,2872.18,2569.46,3617.82,9151.15,0.690666,288.35,20251105
20251105,59,50.022708,6827.68,6464.57,9102.88,2072.33,2960.47,1865.87,2555.98,2613.33,3629.62,219.25,1246.81,0.69,403.85,2199.59,805.32,2698.29,2.9251,366.49,61.62,23.8,2960.47,2555.98,3629.62,9102.88,0.575416,347.97,20251105
20251105,60,49.943063,6284.26,7133.8,9174.26,2075.62,2965.17,1969.23,2697.58,2650,3680.56,207.38,1293.7,2.7,417.94,1765.41,869.5,2576.2,4.102401,358.68,49.55,43.24,2965.17,2697.58,3680.56,9174.26,0.649708,312.49,20251105
20251105,61,49.931249,5499.94,6972.42,9001.64,1986.22,2837.46,1845.4,2527.95,2553.85,3547.02,216.23,1272.75,1.58,394.71,2274.4,899.88,2489.49,3.176994,372.38,25.07,26.02,2837.46,2527.95,3547.02,9001.64,0.651939,251.14,20251105
20251105,62,49.860565,6151.7,6741.24,9117.48,2082.52,2975.03,1843.74,2525.67,2571.68,3571.78,214.43,1263.59,4.88,380.15,1884.73,826.25,2552.57,4.055236,350.06,35.7,43.27,2975.03,2525.67,3571.78,9117.48,0.54427,257.46,20251105
20251105,63,49.975411,7036.91,6124.11,9051.19,2075.08,2964.4,1849.03,2532.92,2626.5,3647.92,224.34,1294.54,9.83,395.06,1931.97,808.48,2443.44,3.404388,366.07,53.54,68,2964.4,2532.92,3647.92,9051.19,0.570682,253.84,20251105
20251105,64,50.049152,6339.22,6537.07,8950.93,2023.43,2890.61,1835.61,2514.54,2631.93,3655.46,210.56,1295.47,3.84,419.75,1831.56,824.25,2626.82,3.953187,394.77,59.43,115.15,2890.61,2514.54,3655.46,8950.93,0.589825,260.14,20251105
20251105,65,49.909362,6062.64,7302.08,9072.48,2030.32,2900.46,1855.42,2541.67,2639.97,3666.62,229.89,1292.46,4.81,416.1,2191.07,806.13,2653.92,3.978579,381.49,69.91,109.39,2900.46,2541.67,3666.62,9072.48,0.60843,308.26,20251105
20251105,66,49.900972,6235.05,6047.82,9002.85,2013.9,2877,1768.33,2422.37,2637.22,3662.8,227.95,1249.32,5.27,383.86,1836.51,860.15,2884.62,3.379291,377.37,67.95,24.85,2877,2422.37,3662.8,9002.85,0.456744,329.87,20251105
20251105,67,49.8653,6620.62,6392.32,8897.49,1922.09,2745.84,1805.36,2473.1,2550.66,3542.58,217.59,1266.89,9.04,371.41,1764.72,733.29,2005.47,3.86734,352.29,19.99,66.23,2745.84,2473.1,3542.58,8897.49,0.628,294.75,20251105
20251105,68,49.987507,6447.16,6523.02,8792.12,1965.64,2808.06,1832.46,2510.22,2584.3,3589.3,203.07,1278.37,3.46,405.34,1894.81,755.07,2425.56,3.292967,387.88,40.01,53.71,2808.06,2510.22,3589.3,8792.12,0.572064,252.4,20251105
20251105,69,49.92011,6054.06,6255.62,8725.78,1914.59,2735.13,1793.99,2457.52,2519.83,3499.77,214.98,1272.88,9.66,410.33,1954.75,842.59,2710.86,3.039204,362.79,27.05,112.94,2735.13,2457.52,3499.77,8725.78,0.541254,323.6,20251105
20251105,70,50.043494,5805.82,5958.85,8708.72,1954.95,2792.79,1765.37,2418.31,2526.35,3508.82,212.24,1248.54,4.96,380.6,2213.89,850.02,2036.66,3.196541,336.3,60.84,87.21,2792.79,2418.31,3508.82,8708.72,0.670314,293.13,20251105
20251105,71,49.883077,6741.75,6876.14,8791.33,1919.62,2742.32,1809.29,2478.48,2549.92,3541.55,204.09,1296.91,1.41,396.32,1985.83,890.23,2815.81,3.75112,354.48,53.46,57.17,2742.32,2478.48,3541.55,8791.33,0.585555,336.42,20251105
20251105,72,49.978209,6428.79,5902.46,8587.38,1936.37,2766.25,1724.31,2362.07,2470.07,3430.65,217.69,1230.39,2.96,388.28,1868.06,709.19,2581.75,3.153574,332.2,69.07,108.18,2766.25,2362.07,3430.65,8587.38,0.517103,255.15,20251105
20251105,73,50.038729,5607.89,5627.94,8563.77,1918.71,2741.01,1732.48,2373.26,2433.74,3380.19,217.99,1295.36,9.49,416.73,2026.18,821.89,2682.3,3.50939,339.88,86.27,102.07,2741.01,2373.26,3380.19,8563.77,0.620299,257.28,20251105
20251105,74,49.957111,6406.05,6880.59,8535.76,2025.28,2893.26,1744.58,2389.83,2463.11,3420.98,217.33,1234.47,3.95,379.77,1945.49,809.77,2245.94,4.152279,377.31,84.72,104.43,2893.26,2389.83,3420.98,8535.76,0.639761,339.34,20251105
